Latitude,Longitutde,elevation,Szn.Max.Avg,Szn.Min.Avg,Szn.Temp.Avg,Szn.Total.Precip,Prox.Water,site.code ,orchard.type,Orchard.num,Tree,Tissue,TCA,pb1,gentistic.acid,catechin,c.gala,chl.acid,caf.acid,pb2,syr.acid,epicatechin,p.coum,ferulic,rutin,hyperin,isoquercitin,reynoutrin,avicularin,quercitrin,phloridzin,quercetin,phloretin,U1,U2
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,2,SEED,824.4541485,0,467.6069364,0,0,7558.216964,0,1916.124203,0,1337.39166,0,0,0,0,0,0,0,270.0795474,47029.94353,0,0,32.56347481,18.71813279
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,3,SEED,851.7293233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8751.082019,0,1354.352702,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,4,SEED,842.8571429,0,0,0,0,11007.6883,0,2472.904878,0,2135.032172,0,0,0,0,0,156.4199681,0,0,59341.4714,0,8.243944013,0,56.83237763
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,5,SEED,836.6322009,0,782.1765405,0,0,13924.10183,23.68027969,4523.667006,304.1100136,2695.668137,0,0,0,0,0,0,0,644.0651611,72090.0733,0,40.24389457,0,41.4823381
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,1,SKIN,844.1132638,2079.34778,0,0,0,1542.75072,0,19551.70936,789.1779451,12756.64757,0,0,399.0014035,13946.24237,3425.774036,4286.890447,8327.278897,17053.8931,2519.025389,57.30972774,0,33.51021624,214.1905423
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,2,SKIN,856.0201511,1850.314194,0,0,0,2098.272497,0,6790.230886,354.3497245,7989.074935,0,0,211.5110292,7169.961843,2385.065757,2417.560775,4832.110629,10070.17624,1447.490561,0,0,34.54513021,119.8954501
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,3,SKIN,830.9046455,1178.400279,0,0,0,1745.425873,0,6413.846831,511.2326339,5702.592916,0,0,206.6655715,5119.781989,1812.632561,1650.972996,3587.781709,6398.654415,1073.983144,0,0,22.46340268,110.5560643
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,4,SKIN,842.4392662,3773.85879,0,0,0,5392.766146,0,32231.08274,1601.186933,24844.40339,0,0,749.9998025,24206.01326,5485.573426,8510.516269,17318.56824,28641.44998,3287.194964,0,0,85.17337908,477.5164145
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,5,SKIN,857.3158426,17913.40026,0,0,0,42565.82508,2815.199983,145740.2044,4375.180966,17633.68793,0,0,0,13131.39442,76961.30004,29567.17051,35534.13382,265401.923,47774.99473,84132.82024,0,514.2800163,1954.275525
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,1,PULP,867.381317,0,0,0,0,1654.114949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42254826,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,2,PULP,834.987715,0,0,0,0,2398.825559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.85437826,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,3,PULP,842.8571429,0,0,0,0,2974.12794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.50867305,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,4,PULP,858.6154624,0,0,0,0,1645.655541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.48155236,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,5,PULP,844.9527598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,1,SEED,846.6367713,0,0,0,0,17946.43953,0,5532.149562,422.1317043,3370.313682,0,0,0,0,0,259.0881071,0,0,77933.93029,0,21.38227653,0,103.419878
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,2,SEED,1809.584665,0,0,0,0,43411.90735,0,12295.5457,1008.213681,7831.985552,0,0,0,0,0,402.4416066,0,0,178647.4065,0,61.58846362,65.28501948,239.8550292
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,3,SEED,1328.53792,0,0,0,0,18131.55921,127.6804572,2571.852116,0,1875.217825,0,0,0,0,0,0,0,1007.098341,122019.9481,0,37.1559884,0,72.19390125
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,4,SEED,841.6047548,0,401.0021339,0,0,13481.16789,0,3226.678365,319.4018738,2436.239651,0,0,0,0,0,214.8768392,0,0,71044.8813,0,17.9579974,11.07560124,70.33199671
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,5,SEED,12775.93985,0,0,0,0,73189.62419,0,7944.69665,0,7940.526005,0,0,0,0,0,0,0,0,328888.5845,0,0,0,290.0231822
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,1,SKIN,818.8915663,0,0,0,0,725.3839078,0,3995.104309,310.652851,4199.773022,0,0,6203.812521,550.1965037,2519.165539,3412.413523,1002.538197,6762.194361,878.8597536,0,0,67.65324937,34.89245828
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,2,SKIN,809.5283468,508.1960782,0,0,0,755.0524251,0,4444.727666,374.8102999,5053.696364,0,0,0,3612.849405,0,1461.381964,2848.566824,5690.622303,895.9330821,0,0,10.2042485,77.39341265
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,3,SKIN,839.5256917,1386.096596,0,0,0,1519.189647,0,5196.543396,516.6430782,5716.526435,0,0,0,4844.332682,1449.858584,1811.341726,3628.167291,6517.312188,1053.582837,0,0,24.15742978,110.9736676
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,4,SKIN,818.1030332,531.0723123,0,0,0,1429.295739,0,3548.812017,295.0384093,3761.564408,0,0,431.4633765,13582.87313,2705.013056,2912.566306,5367.326729,10930.70892,0,0,0,18.09779991,71.43698633
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Conventional ,22,5,SKIN,836.6322009,507.4728819,0,0,0,1619.693791,0,776.9645428,1210.647236,0,0,0,1072.070771,5641.297871,1366.337732,1392.156441,3955.403016,4837.231821,1049.83409,0,0,6.043045808,71.76793358
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,1,PULP,851.3026052,0,0,0,0,3457.543017,8.149848871,0,0,0,0,0,0,0,0,0,0,0,1277.150918,0,0,59.78380118,0
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,2,PULP,867.381317,0,0,0,0,5378.138704,25.16142677,346.442041,0,936.2323626,0,0,0,0,0,0,0,104.6985802,0,0,0,108.6258883,0
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,3,PULP,844.1132638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,4,PULP,835.809149,0,0,0,0,4612.801264,23.79880037,0,0,0,0,0,0,0,0,0,0,0,1594.906498,0,0,68.52351883,0
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,5,PULP,851.3026052,0,0,0,0,3488.589278,15.35791063,0,0,0,0,0,0,0,0,0,0,0,961.055902,0,0,61.31417627,0
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,1,SEED,826.8613139,0,0,0,0,11068.60059,5.749311404,1898.829525,0,1469.004604,0,0,0,0,0,170.0897326,0,0,56003.26569,0,0.004585711,0,52.62072984
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,2,SEED,766.0955816,0,0,0,0,6723.283542,0,1159.941896,0,953.1315244,0,0,0,0,0,0,0,301.8283105,38895.19697,0,0,0,34.04622086
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,3,SEED,862.97613,0,0,0,0,9807.905908,0,1482.151843,0,1324.012877,0,0,0,0,0,163.6069275,0,0,51821.13079,0,1.820916149,0,41.97262209
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,4,SEED,837.4568753,0,0,0,0,11147.8371,0,3075.040317,331.0798249,1872.093661,0,0,0,0,0,267.1977859,0,249.9495516,58810.74093,0,44.84810803,0,60.27876009
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,5,SEED,735.9029883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328.522828,0,310.4201951,0,0
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,1,SKIN,824.4541485,1256.743505,0,2012.878646,0,3746.801283,0,10288.08344,416.6244912,9367.310483,0,0,237.8266049,7440.745011,1739.471859,1960.88755,4498.604978,6931.316671,1369.704854,0,0,34.24116516,167.695507
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,2,SKIN,835.809149,1675.969404,0,0,0,4356.79988,0,6476.162,681.9527722,9477.575768,0,0,0,5859.624861,1594.946932,2261.384248,4569.751731,9048.169351,1394.577954,0,0,43.37771511,143.8158134
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,3,SKIN,855.5891239,1240.353157,0,0,0,3287.599427,0,5758.698272,324.9652015,6461.15633,0,0,107.1321638,6629.329383,1755.823836,2661.811995,5145.241157,9842.454625,1430.026323,0,0,31.91909097,108.915997
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,4,SKIN,829.2825769,1809.65868,0,0,0,6278.592755,82.1153279,15368.9102,955.7387833,500.5814472,0,0,0,1706.437089,1379.786197,1767.137083,3757.006292,6501.315363,1597.853589,0,0,63.6842193,215.9674202
48.85879,119.4922,393,56.35,30.45,43.40833333,18.44,317,N,Organic ,23,5,SKIN,816.1383285,1157.105843,0,1403.212498,0,3281.530649,0,5552.368915,0,696.6022972,0,0,4463.965047,431.2488387,1864.716031,57.9620398,2639.042131,4434.210944,1083.58221,0,0,25.47424514,93.32874243
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,1,PULP,850.8763145,0,0,0,0,7861.277271,43.81001377,615.0250683,0,1116.725911,0,0,0,0,0,0,0,0,1009.116697,0,0,114.3912287,14.59477331
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,2,PULP,834.5776031,0,0,0,0,12864.50482,68.09599416,1135.803211,0,1296.898111,0,0,0,0,0,0,0,0,1445.048907,0,0,163.273478,18.58511862
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,3,PULP,858.1818182,799.5971112,0,0,0,12321.16572,103.2427011,1575.796066,0,2389.704589,0,0,0,0,0,0,0,98.6178736,1266.611638,0,0,209.4972365,28.86603889
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,4,PULP,856.0201511,0,0,0,0,11589.34405,44.16121294,708.9106138,0,1055.195028,0,0,0,0,0,0,0,0,1220.838044,0,0,183.2953931,17.06983213
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,5,PULP,844.9527598,0,0,0,0,1043.866599,72.25956495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.37108022,0
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,1,SEED,828.4739152,0,0,0,0,15632.83833,56.24767999,1077.297013,0,686.7760272,0,0,0,0,0,294.7035851,0,68.10672857,75869.05812,0,15.25628056,13.87579137,39.10747199
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,2,SEED,850.4504505,0,548.7950242,0,0,19858.70957,68.58848207,1068.943947,0,2208.471527,0,0,0,0,0,345.887628,0,309.8924586,75724.70109,0,22.57118611,0,75.6192768
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,3,SEED,850.0250125,0,829.8803888,0,0,25864.66914,120.807443,8084.919681,436.728182,4879.408803,0,0,0,0,0,327.0401575,0,246.9460094,90845.66643,0,12.69808262,0,106.5744851
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,4,SEED,860.3544304,0,0,0,0,21103.87606,46.29222156,1271.464997,0,2916.498264,0,0,0,0,0,306.3193083,0,268.1795715,85804.7063,0,38.80558914,8.201140327,100.4225785
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,5,SEED,816.1383285,0,0,0,0,16147.70151,29.15728217,4173.421087,0,570.8767386,0,0,0,54.3484802,0,312.581627,0,233.8674005,66633.29113,0,23.46524621,0,81.65771776
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,1,SKIN,832.533072,2147.468591,0,0,0,6223.129199,0,10359.27169,784.4317526,12759.99762,0,0,437.9960209,25132.93685,3777.407304,7281.788284,13956.33553,23839.48159,5275.513768,0,0,92.44749201,179.3642297
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,2,SKIN,856.0201511,1962.032793,0,0,0,8884.92277,0,6962.782161,746.71287,10451.56448,0,0,1273.87726,42867.16317,5975.709851,8755.194511,16879.05458,31592.42537,6522.406468,0,0,113.7096934,149.119314
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,3,SKIN,857.7486118,4910.018756,0,4311.453904,521.7284708,12057.39721,1.089576438,18432.80513,1320.586914,18459.98454,0,0,736.0536798,30799.07683,5702.490149,10452.7915,19956.20359,29646.26137,12333.9364,53.53228973,0,178.767189,261.8322639
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,4,SKIN,836.2204724,2378.623185,0,0,0,7503.933624,0,8322.044187,1010.798261,13582.50622,0,0,245.1708396,14340.59077,2950.225288,5296.05317,10557.7116,16526.06205,5072.278907,0,0,81.23368351,168.1715548
48.72351,118.1218,493,58.15833333,33.90833333,46.04166667,15.81,402,P,Organic ,24,5,SKIN,837.4568753,1469.626686,0,0,1215.63514,5071.363098,0,7990.280122,540.7156896,8837.36315,0,0,33278.54308,2837.502989,8286.818806,1026.712456,2347.03103,26295.34972,0,0,0,68.17614626,151.0540201
